estado_importacao,chave_importacao,duplicado_provavel,ordem_cronologica,matricula,vin_chassi,processo_oficina,folha_obra,data_documento,hora_documento,data_hora_documento,origem_maquina,tipo_registo,resumo,link_documento_original,origem_ficheiro,lote_importacao,observacoes_importacao,criado_por,criado_em,km_leitura,modulo_calculador,referencia_software,edicao_calibracao,edicao_software,data_telecarregamento,numero_telecarregamentos,fornecedor_ecu,referencia_material,km_ultima_reposicao_manutencao,km_ate_proxima_manutencao,dias_ate_proxima_manutencao,dias_desde_ultima_reposicao_manutencao,numero_manutencoes_efetuadas,limite_temporal_ultrapassado,limite_quilometrico_ultrapassado,limiar_manutencao_km,duracao_manutencao_meses,inicio_primeira_manutencao_km,duracao_antes_primeira_manutencao_meses,gestao_manutencao,taxa_diluicao_oleo_pct,taxa_carbono_oleo_pct,protecao_anti_diluicao,intervalo_calculado_calculador_km,existem_defeitos,numero_total_codigos_eventos,codigos_principais,defeito_critico,estado_principal,caracterizacao_resumo_defeito,km_associado_defeito,acao_recomendada
validado,89e70b0ae989f283,sim,2,,VR3USHP9S686685,,,2026-04-09,14:36:52,2026-04-09 14:36:52,PSA-DIAG/Stellantis,identificacao_telecarregamento,dos defeitos | codigos: U183A 61; U1471; U1213 23; B1400; C1638; B122A 62; B1865; U1806 DE; C1638 92; B120A; B122A; U183A,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_VR3USHP9S686685_identificacao_telecarregamento_dos-defeitos.pdf,2026-04-09_VR3USHPY9SJ686685_dos-defeitos_5.pdf,historico_tecnico_2026_v2,,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,Dinâmica,,,,,Sim,,U183A 61; U1471; U1213 23; B1400; C1638; B122A 62; B1865; U1806 DE; C1638 92; B120A; B122A; U183A,Sim,Permanente,,,Prioridade alta: diagnosticar defeitos permanentes/críticos
validado,89e70b0ae989f283,sim,3,,VR3USHP9S686685,,,2026-04-09,14:36:52,2026-04-09 14:36:52,PSA-DIAG/Stellantis,identificacao_telecarregamento,dos defeitos | codigos: U183A 61; U1471; U1213 23; B1400; C1638; B122A 62; B1865; U1806 DE; C1638 92; B120A; B122A; U183A,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_VR3USHP9S686685_identificacao_telecarregamento_dos-defeitos.pdf,2026-04-09_VR3USHPY9SJ686685_dos-defeitos_8.pdf,historico_tecnico_2026_v2,,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,Dinâmica,,,,,Sim,,U183A 61; U1471; U1213 23; B1400; C1638; B122A 62; B1865; U1806 DE; C1638 92; B120A; B122A; U183A,Sim,Permanente,,,Prioridade alta: diagnosticar defeitos permanentes/críticos
validado,25dec795149e9766,sim,4,,VR3USHP9S686685,,,2026-04-09,14:38:45,2026-04-09 14:38:45,PSA-DIAG/Stellantis,lubrificacao_motor,dos defeitos | codigos: B1238; U1806; U1118; B1004; U1118 13; U1205; U2000; U1011 00; B15F2; U1213 00; U1826 00; U1108,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_VR3USHP9S686685_lubrificacao_motor_dos-defeitos.pdf,2026-04-09_VR3USHPY9SJ686685_dos-defeitos_1.pdf,historico_tecnico_2026_v2,,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,Dinâmica,,,,,Sim,,B1238; U1806; U1118; B1004; U1118 13; U1205; U2000; U1011 00; B15F2; U1213 00; U1826 00; U1108,Não,,,,Analisar códigos de defeito e confirmar recorrência
validado,25dec795149e9766,sim,5,,VR3USHP9S686685,,,2026-04-09,14:38:45,2026-04-09 14:38:45,PSA-DIAG/Stellantis,lubrificacao_motor,dos defeitos | codigos: B1238; U1806; U1118; B1004; U1118 13; U1205; U2000; U1011 00; B15F2; U1213 00; U1826 00; U1108,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_VR3USHP9S686685_lubrificacao_motor_dos-defeitos.pdf,2026-04-09_VR3USHPY9SJ686685_dos-defeitos_4.pdf,historico_tecnico_2026_v2,,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,Dinâmica,,,,,Sim,,B1238; U1806; U1118; B1004; U1118 13; U1205; U2000; U1011 00; B15F2; U1213 00; U1826 00; U1108,Não,,,,Analisar códigos de defeito e confirmar recorrência
validado,25dec795149e9766,sim,6,,VR3USHP9S686685,,,2026-04-09,14:38:45,2026-04-09 14:38:45,PSA-DIAG/Stellantis,lubrificacao_motor,dos defeitos | codigos: B1238; U1806; U1118; B1004; U1118 13; U1205; U2000; U1011 00; B15F2; U1213 00; U1826 00; U1108,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_VR3USHP9S686685_lubrificacao_motor_dos-defeitos.pdf,2026-04-09_VR3USHPY9SJ686685_dos-defeitos_7.pdf,historico_tecnico_2026_v2,,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,Dinâmica,,,,,Sim,,B1238; U1806; U1118; B1004; U1118 13; U1205; U2000; U1011 00; B15F2; U1213 00; U1826 00; U1108,Não,,,,Analisar códigos de defeito e confirmar recorrência
validado,da2d65896152ae8b,nao,1,,VR3USHPX1TJ627655,,,2026-05-11,18:13:15,2026-05-11 18:13:15,PSA-DIAG/Stellantis,identificacao_telecarregamento,leitura de defeitos | codigos: B2ED3; U1826 00; U1802 81; U183A 00; P0606 48,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/05_Maio/2026-05-11_VR3USHPX1TJ627655_identificacao_telecarregamento_leitura-de-defeitos.pdf,2026-05-11_vr3ushpx1tj627655_leitura-de-defeitos.pdf,historico_tecnico_2026_v2,,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,Dinâmica,,,,,Sim,,B2ED3; U1826 00; U1802 81; U183A 00; P0606 48,Sim,Permanente,Defeito de coerência do sinal,,Prioridade alta: diagnosticar defeitos permanentes/críticos
validado,f1534a853e1428c2,nao,2,,VR3USHPX1TJ627655,,,2026-05-11,18:14:21,2026-05-11 18:14:21,PSA-DIAG/Stellantis,leitura_defeitos,leitura de defeitos,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/05_Maio/2026-05-11_VR3USHPX1TJ627655_leitura_defeitos_leitura-de-defeitos.pdf,2026-05-11_vr3ushpx1tj627655_leitura-de-defeitos_1.pdf,historico_tecnico_2026_v2,,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,Analisar códigos de defeito e confirmar recorrência
validado,75ef24664cbfe766,nao,1,,VR3USHPY0SJ698336,,,2026-05-11,17:01:55,2026-05-11 17:01:55,PSA-DIAG/Stellantis,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/05_Maio/2026-05-11_VR3USHPY0SJ698336_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-05-11_vr3ushpy0sj698336_informacoes-lubrificacao-motor.pdf,historico_tecnico_2026_v2,,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,2d1f3360ca06f6e6,nao,2,,VR3USHPY0SJ698336,,,2026-05-11,17:04:36,2026-05-11 17:04:36,PSA-DIAG/Stellantis,leitura_defeitos,leitura de defeitos | codigos: B1818; B1865 23; B120A; B1716 64,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/05_Maio/2026-05-11_VR3USHPY0SJ698336_leitura_defeitos_leitura-de-defeitos.pdf,2026-05-11_vr3ushpy0sj698336_leitura-de-defeitos.pdf,historico_tecnico_2026_v2,,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,B1818; B1865 23; B120A; B1716 64,Não,Fugitivo,Defeito de medição,,Analisar códigos de defeito e confirmar recorrência
validado,bde1b49c1ecda957,nao,3,,VR3USHPY0SJ698336,,,2026-05-11,17:06:55,2026-05-11 17:06:55,PSA-DIAG/Stellantis,manutencao,informacoes manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/05_Maio/2026-05-11_VR3USHPY0SJ698336_manutencao_informacoes-manutencao.pdf,2026-05-11_vr3ushpy0sj698336_informacoes-manutencao.pdf,historico_tecnico_2026_v2,,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,b1e086b9f1a58028,nao,1,,VR3USHPY0SJ698336,,,2026-05-13,15:46:59,2026-05-13 15:46:59,PSA-DIAG/Stellantis,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/05_Maio/2026-05-13_VR3USHPY0SJ698336_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-05-13_vr3ushpy0sj698336_informacoes-lubrificacao-motor.pdf,historico_tecnico_2026_v2,,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,27b676bbec7e0d04,nao,2,,VR3USHPY0SJ698336,,,2026-05-13,15:50:02,2026-05-13 15:50:02,PSA-DIAG/Stellantis,leitura_defeitos,leitura de defeitos,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/05_Maio/2026-05-13_VR3USHPY0SJ698336_leitura_defeitos_leitura-de-defeitos.pdf,2026-05-13_vr3ushpy0sj698336_leitura-de-defeitos.pdf,historico_tecnico_2026_v2,,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,Analisar códigos de defeito e confirmar recorrência
validado,4e9cb50dcf145cdc,nao,3,,VR3USHPY0SJ698336,,,2026-05-13,15:50:53,2026-05-13 15:50:53,PSA-DIAG/Stellantis,identificacao_telecarregamento,identificacao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/05_Maio/2026-05-13_VR3USHPY0SJ698336_identificacao_telecarregamento_identificacao.pdf,2026-05-13_vr3ushpy0sj698336_identificacao.pdf,historico_tecnico_2026_v2,,Codex,2026-05-20 03:17:30,,,68.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,5f561461272e26a1,nao,1,CF-91-BT,VR3USHPY5SJ977684,,,2026-03-09,16:30:58,2026-03-09 16:30:58,Autel,leitura_defeitos,relatorio de diagnostico do veiculo,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-09_CF-91-BT_VR3USHPY5SJ977684_leitura_defeitos_relatorio-de-diagnostico-do-veiculo.pdf,2026-03-09_VR3USHPY5SJ977684_relatorio-de-diagnostico-do-veiculo.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,85908f41781bde88,nao,1,CF-69-BU,VR3USHPY7SJ977685,,,2026-03-06,17:04:11,2026-03-06 17:04:11,Autel,manutencao,informacoes de manutencao | km ate proxima manutencao: 24980,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-06_CF-69-BU_VR3USHPY7SJ977685_manutencao_informacoes-de-manutencao.pdf,2026-03-06_VR3USHPY7SJ977685_informacoes-de-manutencao.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,1.5,24980,365,,2,Não,Não,,,,,,,,,,,,,,,,,
validado,89f90d48d4e4d9df,sim,1,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-09,14:29:29,2026-04-09 14:29:29,PSA-DIAG/Stellantis,identificacao_telecarregamento,calculador | codigos: U183A 00; B2ED3; U1804; U0293; U1826 00,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_BU-03-FX_VR3USHPY9SJ686685_identificacao_telecarregamento_calculador.pdf,2026-04-09_VR3USHPY9SJ686685_calculador_1.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,Dinâmica,,,,,Sim,,U183A 00; B2ED3; U1804; U0293; U1826 00,Sim,Permanente,ncoerência,,Prioridade alta: diagnosticar defeitos permanentes/críticos
validado,89f90d48d4e4d9df,sim,2,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-09,14:29:29,2026-04-09 14:29:29,PSA-DIAG/Stellantis,identificacao_telecarregamento,calculador | codigos: U183A 00; B2ED3; U1804; U0293; U1826 00,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_BU-03-FX_VR3USHPY9SJ686685_identificacao_telecarregamento_calculador.pdf,2026-04-09_VR3USHPY9SJ686685_calculador_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,Dinâmica,,,,,Sim,,U183A 00; B2ED3; U1804; U0293; U1826 00,Sim,Permanente,ncoerência,,Prioridade alta: diagnosticar defeitos permanentes/críticos
validado,89f90d48d4e4d9df,sim,3,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-09,14:29:29,2026-04-09 14:29:29,PSA-DIAG/Stellantis,identificacao_telecarregamento,calculador | codigos: U183A 00; B2ED3; U1804; U0293; U1826 00,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_BU-03-FX_VR3USHPY9SJ686685_identificacao_telecarregamento_calculador.pdf,2026-04-09_VR3USHPY9SJ686685_calculador_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,Dinâmica,,,,,Sim,,U183A 00; B2ED3; U1804; U0293; U1826 00,Sim,Permanente,ncoerência,,Prioridade alta: diagnosticar defeitos permanentes/críticos
validado,af433d1f3e21fdaa,sim,4,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-09,14:30:37,2026-04-09 14:30:37,PSA-DIAG/Stellantis,identificacao_telecarregamento,identificacao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_BU-03-FX_VR3USHPY9SJ686685_identificacao_telecarregamento_identificacao.pdf,2026-04-09_VR3USHPY9SJ686685_identificacao_1.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,68.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,af433d1f3e21fdaa,sim,5,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-09,14:30:37,2026-04-09 14:30:37,PSA-DIAG/Stellantis,identificacao_telecarregamento,identificacao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_BU-03-FX_VR3USHPY9SJ686685_identificacao_telecarregamento_identificacao.pdf,2026-04-09_VR3USHPY9SJ686685_identificacao_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,68.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,af433d1f3e21fdaa,sim,6,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-09,14:30:37,2026-04-09 14:30:37,PSA-DIAG/Stellantis,identificacao_telecarregamento,identificacao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_BU-03-FX_VR3USHPY9SJ686685_identificacao_telecarregamento_identificacao.pdf,2026-04-09_VR3USHPY9SJ686685_identificacao_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,68.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,05d3380e137a1b1c,sim,7,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-09,14:33:18,2026-04-09 14:33:18,PSA-DIAG/Stellantis,parametrizacao_manutencao,parametros de manutencao recuperados do veiculo,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_BU-03-FX_VR3USHPY9SJ686685_parametrizacao_manutencao_parametros-de-manutencao-recuperados-do-veiculo.pdf,2026-04-09_VR3USHPY9SJ686685_parametros-de-manutencao-recuperados-do-veiculo_1.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,05d3380e137a1b1c,sim,8,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-09,14:33:18,2026-04-09 14:33:18,PSA-DIAG/Stellantis,parametrizacao_manutencao,parametros de manutencao recuperados do veiculo,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_BU-03-FX_VR3USHPY9SJ686685_parametrizacao_manutencao_parametros-de-manutencao-recuperados-do-veiculo.pdf,2026-04-09_VR3USHPY9SJ686685_parametros-de-manutencao-recuperados-do-veiculo_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,05d3380e137a1b1c,sim,9,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-09,14:33:18,2026-04-09 14:33:18,PSA-DIAG/Stellantis,parametrizacao_manutencao,parametros de manutencao recuperados do veiculo,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_BU-03-FX_VR3USHPY9SJ686685_parametrizacao_manutencao_parametros-de-manutencao-recuperados-do-veiculo.pdf,2026-04-09_VR3USHPY9SJ686685_parametros-de-manutencao-recuperados-do-veiculo_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,27ef272c2a0d497b,sim,10,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-09,14:34:32,2026-04-09 14:34:32,PSA-DIAG/Stellantis,manutencao,informacoes manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_BU-03-FX_VR3USHPY9SJ686685_manutencao_informacoes-manutencao.pdf,2026-04-09_VR3USHPY9SJ686685_informacoes-manutencao_1.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,27ef272c2a0d497b,sim,11,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-09,14:34:32,2026-04-09 14:34:32,PSA-DIAG/Stellantis,manutencao,informacoes manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_BU-03-FX_VR3USHPY9SJ686685_manutencao_informacoes-manutencao.pdf,2026-04-09_VR3USHPY9SJ686685_informacoes-manutencao_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,27ef272c2a0d497b,sim,12,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-09,14:34:32,2026-04-09 14:34:32,PSA-DIAG/Stellantis,manutencao,informacoes manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_BU-03-FX_VR3USHPY9SJ686685_manutencao_informacoes-manutencao.pdf,2026-04-09_VR3USHPY9SJ686685_informacoes-manutencao_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,0466ca252e1206ca,sim,13,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-09,14:39:36,2026-04-09 14:39:36,PSA-DIAG/Stellantis,leitura_defeitos,dos defeitos | codigos: U1164; U1153; U1105,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_BU-03-FX_VR3USHPY9SJ686685_leitura_defeitos_dos-defeitos.pdf,2026-04-09_VR3USHPY9SJ686685_dos-defeitos_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,U1164; U1153; U1105,Não,,,,Analisar códigos de defeito e confirmar recorrência
validado,0466ca252e1206ca,sim,14,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-09,14:39:36,2026-04-09 14:39:36,PSA-DIAG/Stellantis,leitura_defeitos,dos defeitos | codigos: U1164; U1153; U1105,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_BU-03-FX_VR3USHPY9SJ686685_leitura_defeitos_dos-defeitos.pdf,2026-04-09_VR3USHPY9SJ686685_dos-defeitos_6.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,U1164; U1153; U1105,Não,,,,Analisar códigos de defeito e confirmar recorrência
validado,0466ca252e1206ca,sim,15,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-09,14:39:36,2026-04-09 14:39:36,PSA-DIAG/Stellantis,leitura_defeitos,dos defeitos | codigos: U1164; U1153; U1105,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_BU-03-FX_VR3USHPY9SJ686685_leitura_defeitos_dos-defeitos.pdf,2026-04-09_VR3USHPY9SJ686685_dos-defeitos_9.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,U1164; U1153; U1105,Não,,,,Analisar códigos de defeito e confirmar recorrência
validado,74d292a82cf521b6,sim,1,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-22,17:18:40,2026-04-22 17:18:40,PSA-DIAG/Stellantis,manutencao,informacoes manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-22_BU-03-FX_VR3USHPY9SJ686685_manutencao_informacoes-manutencao.pdf,2026-04-22_VR3USHPY9SJ686685_informacoes-manutencao_1.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,74d292a82cf521b6,sim,2,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-22,17:18:40,2026-04-22 17:18:40,PSA-DIAG/Stellantis,manutencao,informacoes manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-22_BU-03-FX_VR3USHPY9SJ686685_manutencao_informacoes-manutencao.pdf,2026-04-22_VR3USHPY9SJ686685_informacoes-manutencao_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,d1e61f3bf6c71ff9,sim,3,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-22,17:19:52,2026-04-22 17:19:52,PSA-DIAG/Stellantis,identificacao_telecarregamento,identificacao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-22_BU-03-FX_VR3USHPY9SJ686685_identificacao_telecarregamento_identificacao.pdf,2026-04-22_VR3USHPY9SJ686685_identificacao_1.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,68.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
